Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,PacketClassification
80.813589,192.168.1.79,192.168.1.93,TCP,66,52,63427,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813589,192.168.1.79,192.168.1.93,TCP,66,52,63451,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.81359,192.168.1.79,192.168.1.93,TCP,66,52,63422,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813591,192.168.1.79,192.168.1.93,TCP,66,52,63286,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813592,192.168.1.79,192.168.1.93,TCP,66,52,63443,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813593,192.168.1.79,192.168.1.93,TCP,66,52,63454,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813595,192.168.1.79,192.168.1.93,TCP,66,52,63430,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813596,192.168.1.79,192.168.1.93,TCP,66,52,63293,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813596,192.168.1.79,192.168.1.93,TCP,66,52,63446,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813597,192.168.1.79,192.168.1.93,TCP,66,52,63289,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813598,192.168.1.79,192.168.1.93,TCP,66,52,63433,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.8136,192.168.1.79,192.168.1.93,TCP,66,52,63317,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813601,192.168.1.79,192.168.1.93,TCP,66,52,63449,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813602,192.168.1.79,192.168.1.93,TCP,66,52,63292,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813604,192.168.1.79,192.168.1.93,TCP,66,52,63452,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813606,192.168.1.79,192.168.1.93,TCP,66,52,63322,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813607,192.168.1.79,192.168.1.93,TCP,66,52,63436,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813609,192.168.1.79,192.168.1.93,TCP,66,52,63313,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.81361,192.168.1.79,192.168.1.93,TCP,66,52,63327,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813612,192.168.1.79,192.168.1.93,TCP,66,52,63377,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813613,192.168.1.79,192.168.1.93,TCP,66,52,63380,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813615,192.168.1.79,192.168.1.93,TCP,66,52,63387,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813616,192.168.1.79,192.168.1.93,TCP,66,52,63390,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813617,192.168.1.79,192.168.1.93,TCP,66,52,63475,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813618,192.168.1.79,192.168.1.93,TCP,66,52,63478,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813619,192.168.1.79,192.168.1.93,TCP,66,52,63484,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.81362,192.168.1.79,192.168.1.93,TCP,66,52,63316,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813713,192.168.1.79,192.168.1.93,TCP,66,52,63323,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813714,192.168.1.79,192.168.1.93,TCP,66,52,63326,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813715,192.168.1.79,192.168.1.93,TCP,66,52,63376,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813717,192.168.1.79,192.168.1.93,TCP,66,52,63381,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813718,192.168.1.79,192.168.1.93,TCP,66,52,63386,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813719,192.168.1.79,192.168.1.93,TCP,66,52,63391,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.81372,192.168.1.79,192.168.1.93,TCP,66,52,63474,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813721,192.168.1.79,192.168.1.93,TCP,66,52,63479,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813722,192.168.1.79,192.168.1.93,TCP,66,52,63480,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813723,192.168.1.79,192.168.1.93,TCP,66,52,63485,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
80.813743,192.168.1.93,192.168.1.79,TCP,54,40,80,63428,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813743,192.168.1.93,192.168.1.79,TCP,54,40,80,63343,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813743,192.168.1.93,192.168.1.79,TCP,54,40,80,63357,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813744,192.168.1.93,192.168.1.79,TCP,54,40,80,63459,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813744,192.168.1.93,192.168.1.79,TCP,54,40,80,63435,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813744,192.168.1.93,192.168.1.79,TCP,54,40,80,63411,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813745,192.168.1.93,192.168.1.79,TCP,54,40,80,63462,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813745,192.168.1.93,192.168.1.79,TCP,54,40,80,63393,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813746,192.168.1.93,192.168.1.79,TCP,54,40,80,63438,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813746,192.168.1.93,192.168.1.79,TCP,54,40,80,63414,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813746,192.168.1.93,192.168.1.79,TCP,54,40,80,63465,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813747,192.168.1.93,192.168.1.79,TCP,54,40,80,63396,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813747,192.168.1.93,192.168.1.79,TCP,54,40,80,63417,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813747,192.168.1.93,192.168.1.79,TCP,54,40,80,63409,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813748,192.168.1.93,192.168.1.79,TCP,54,40,80,63468,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813748,192.168.1.93,192.168.1.79,TCP,54,40,80,63403,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813748,192.168.1.93,192.168.1.79,TCP,54,40,80,63420,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813749,192.168.1.93,192.168.1.79,TCP,54,40,80,63412,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813749,192.168.1.93,192.168.1.79,TCP,54,40,80,63441,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81375,192.168.1.93,192.168.1.79,TCP,54,40,80,63406,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81375,192.168.1.93,192.168.1.79,TCP,54,40,80,63444,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81375,192.168.1.93,192.168.1.79,TCP,54,40,80,63419,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813751,192.168.1.93,192.168.1.79,TCP,54,40,80,63283,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813751,192.168.1.93,192.168.1.79,TCP,54,40,80,63427,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813751,192.168.1.93,192.168.1.79,TCP,54,40,80,63451,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813752,192.168.1.93,192.168.1.79,TCP,54,40,80,63422,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813822,192.168.1.93,192.168.1.79,TCP,54,40,80,63286,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813822,192.168.1.93,192.168.1.79,TCP,54,40,80,63443,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813822,192.168.1.93,192.168.1.79,TCP,54,40,80,63454,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813823,192.168.1.93,192.168.1.79,TCP,54,40,80,63430,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813823,192.168.1.93,192.168.1.79,TCP,54,40,80,63293,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813823,192.168.1.93,192.168.1.79,TCP,54,40,80,63446,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813824,192.168.1.93,192.168.1.79,TCP,54,40,80,63289,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813824,192.168.1.93,192.168.1.79,TCP,54,40,80,63433,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813824,192.168.1.93,192.168.1.79,TCP,54,40,80,63317,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813825,192.168.1.93,192.168.1.79,TCP,54,40,80,63449,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813825,192.168.1.93,192.168.1.79,TCP,54,40,80,63292,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813826,192.168.1.93,192.168.1.79,TCP,54,40,80,63452,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813826,192.168.1.93,192.168.1.79,TCP,54,40,80,63322,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813826,192.168.1.93,192.168.1.79,TCP,54,40,80,63436,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813827,192.168.1.93,192.168.1.79,TCP,54,40,80,63313,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813827,192.168.1.93,192.168.1.79,TCP,54,40,80,63327,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813827,192.168.1.93,192.168.1.79,TCP,54,40,80,63377,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813828,192.168.1.93,192.168.1.79,TCP,54,40,80,63380,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813828,192.168.1.93,192.168.1.79,TCP,54,40,80,63387,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813876,192.168.1.93,192.168.1.79,TCP,54,40,80,63390,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813876,192.168.1.93,192.168.1.79,TCP,54,40,80,63475,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813877,192.168.1.93,192.168.1.79,TCP,54,40,80,63478,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813877,192.168.1.93,192.168.1.79,TCP,54,40,80,63484,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813877,192.168.1.93,192.168.1.79,TCP,54,40,80,63316,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813878,192.168.1.93,192.168.1.79,TCP,54,40,80,63323,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813878,192.168.1.93,192.168.1.79,TCP,54,40,80,63326,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813878,192.168.1.93,192.168.1.79,TCP,54,40,80,63376,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813879,192.168.1.93,192.168.1.79,TCP,54,40,80,63381,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813879,192.168.1.93,192.168.1.79,TCP,54,40,80,63386,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.813879,192.168.1.93,192.168.1.79,TCP,54,40,80,63391,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81388,192.168.1.93,192.168.1.79,TCP,54,40,80,63474,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81388,192.168.1.93,192.168.1.79,TCP,54,40,80,63479,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81388,192.168.1.93,192.168.1.79,TCP,54,40,80,63480,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
80.81388,192.168.1.93,192.168.1.79,TCP,54,40,80,63485,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498359,192.168.1.79,192.168.1.93,TCP,66,52,63051,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498366,192.168.1.79,192.168.1.93,TCP,66,52,63088,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498368,192.168.1.79,192.168.1.93,TCP,66,52,63072,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498369,192.168.1.79,192.168.1.93,TCP,66,52,63052,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.49837,192.168.1.79,192.168.1.93,TCP,66,52,63058,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498373,192.168.1.79,192.168.1.93,TCP,66,52,63091,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498375,192.168.1.79,192.168.1.93,TCP,66,52,63057,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498376,192.168.1.79,192.168.1.93,TCP,66,52,63050,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498377,192.168.1.79,192.168.1.93,TCP,66,52,63053,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498378,192.168.1.79,192.168.1.93,TCP,66,52,63059,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498379,192.168.1.79,192.168.1.93,TCP,66,52,63074,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.49838,192.168.1.79,192.168.1.93,TCP,66,52,63056,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498381,192.168.1.79,192.168.1.93,TCP,66,52,63077,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.498475,192.168.1.93,192.168.1.79,TCP,54,40,80,63051,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498476,192.168.1.93,192.168.1.79,TCP,54,40,80,63088,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498476,192.168.1.93,192.168.1.79,TCP,54,40,80,63072,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498477,192.168.1.93,192.168.1.79,TCP,54,40,80,63052,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498477,192.168.1.93,192.168.1.79,TCP,54,40,80,63058,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498477,192.168.1.93,192.168.1.79,TCP,54,40,80,63091,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498478,192.168.1.93,192.168.1.79,TCP,54,40,80,63057,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498589,192.168.1.93,192.168.1.79,TCP,54,40,80,63050,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498589,192.168.1.93,192.168.1.79,TCP,54,40,80,63053,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.49859,192.168.1.93,192.168.1.79,TCP,54,40,80,63059,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.49859,192.168.1.93,192.168.1.79,TCP,54,40,80,63074,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.49859,192.168.1.93,192.168.1.79,TCP,54,40,80,63056,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.498591,192.168.1.93,192.168.1.79,TCP,54,40,80,63077,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500853,192.168.1.79,192.168.1.93,TCP,66,52,63054,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.50086,192.168.1.79,192.168.1.93,TCP,66,52,63060,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.500861,192.168.1.79,192.168.1.93,TCP,66,52,63093,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.500862,192.168.1.79,192.168.1.93,TCP,66,52,63106,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.500863,192.168.1.79,192.168.1.93,TCP,66,52,63063,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.500868,192.168.1.79,192.168.1.93,TCP,66,52,63107,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.500869,192.168.1.79,192.168.1.93,TCP,66,52,63055,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.50087,192.168.1.79,192.168.1.93,TCP,66,52,63094,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.500966,192.168.1.93,192.168.1.79,TCP,54,40,80,63054,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500967,192.168.1.93,192.168.1.79,TCP,54,40,80,63060,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500967,192.168.1.93,192.168.1.79,TCP,54,40,80,63093,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500968,192.168.1.93,192.168.1.79,TCP,54,40,80,63106,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500968,192.168.1.93,192.168.1.79,TCP,54,40,80,63063,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500969,192.168.1.93,192.168.1.79,TCP,54,40,80,63107,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500969,192.168.1.93,192.168.1.79,TCP,54,40,80,63055,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.500969,192.168.1.93,192.168.1.79,TCP,54,40,80,63094,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.502753,192.168.1.79,192.168.1.93,TCP,66,52,63061,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.50276,192.168.1.79,192.168.1.93,TCP,66,52,63079,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502761,192.168.1.79,192.168.1.93,TCP,66,52,63062,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502762,192.168.1.79,192.168.1.93,TCP,66,52,63082,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502763,192.168.1.79,192.168.1.93,TCP,66,52,63111,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502768,192.168.1.79,192.168.1.93,TCP,66,52,63098,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502769,192.168.1.79,192.168.1.93,TCP,66,52,63067,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.50277,192.168.1.79,192.168.1.93,TCP,66,52,63104,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502771,192.168.1.79,192.168.1.93,TCP,66,52,63097,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502772,192.168.1.79,192.168.1.93,TCP,66,52,63066,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502773,192.168.1.79,192.168.1.93,TCP,66,52,63064,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502774,192.168.1.79,192.168.1.93,TCP,66,52,63110,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502775,192.168.1.79,192.168.1.93,TCP,66,52,63105,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502777,192.168.1.79,192.168.1.93,TCP,66,52,63070,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502778,192.168.1.79,192.168.1.93,TCP,66,52,63080,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502779,192.168.1.79,192.168.1.93,TCP,66,52,63087,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.50278,192.168.1.79,192.168.1.93,TCP,66,52,63112,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502781,192.168.1.79,192.168.1.93,TCP,66,52,63103,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502782,192.168.1.79,192.168.1.93,TCP,66,52,63065,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502783,192.168.1.79,192.168.1.93,TCP,66,52,63109,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502784,192.168.1.79,192.168.1.93,TCP,66,52,63100,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502785,192.168.1.79,192.168.1.93,TCP,66,52,63071,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502786,192.168.1.79,192.168.1.93,TCP,66,52,63108,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502787,192.168.1.79,192.168.1.93,TCP,66,52,63113,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502788,192.168.1.79,192.168.1.93,TCP,66,52,63069,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502789,192.168.1.79,192.168.1.93,TCP,66,52,63117,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502791,192.168.1.79,192.168.1.93,TCP,66,52,63085,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502793,192.168.1.79,192.168.1.93,TCP,66,52,63120,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502794,192.168.1.79,192.168.1.93,TCP,66,52,63114,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502795,192.168.1.79,192.168.1.93,TCP,66,52,63068,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502796,192.168.1.79,192.168.1.93,TCP,66,52,63123,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502798,192.168.1.79,192.168.1.93,TCP,66,52,63121,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.5028,192.168.1.79,192.168.1.93,TCP,66,52,63115,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502802,192.168.1.79,192.168.1.93,TCP,66,52,63116,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502804,192.168.1.79,192.168.1.93,TCP,66,52,63125,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502806,192.168.1.79,192.168.1.93,TCP,66,52,63119,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502807,192.168.1.79,192.168.1.93,TCP,66,52,63126,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502809,192.168.1.79,192.168.1.93,TCP,66,52,63118,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502811,192.168.1.79,192.168.1.93,TCP,66,52,63124,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502813,192.168.1.79,192.168.1.93,TCP,66,52,63122,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502815,192.168.1.79,192.168.1.93,TCP,66,52,63127,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502816,192.168.1.79,192.168.1.93,TCP,66,52,63130,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
84.502892,192.168.1.93,192.168.1.79,TCP,54,40,80,63061,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.502893,192.168.1.93,192.168.1.79,TCP,54,40,80,63079,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.502893,192.168.1.93,192.168.1.79,TCP,54,40,80,63062,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
84.502894,192.168.1.93,192.168.1.79,TCP,54,40,80,63082,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
