Number,Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,,PacketClassification
4532,34.411194,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4533,34.411359,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4534,34.411551,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4535,34.412286,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4536,34.41229,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4538,34.413047,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4539,34.413051,199.232.174.2,192.168.1.93,TCP,146,132,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4540,34.413095,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4541,34.413095,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4542,34.413625,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4543,34.413852,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4544,34.413901,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4545,34.413946,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4547,34.414286,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4548,34.414327,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4549,34.414715,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4550,34.416986,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4551,34.416989,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4552,34.417169,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4553,34.417336,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4554,34.417556,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4555,34.417944,199.232.174.2,192.168.1.93,TCP,866,852,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4556,34.417999,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4557,34.423176,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4558,34.423179,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4559,34.423363,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4560,34.423555,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4561,34.42395,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4562,34.424101,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4563,34.424314,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4564,34.424748,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4565,34.424815,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4566,34.424924,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4567,34.424926,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4568,34.424958,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4569,34.425141,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4570,34.425323,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4571,34.425358,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4572,34.425687,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4573,34.425799,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4574,34.425886,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4575,34.425889,199.232.174.2,192.168.1.93,TCP,1346,1332,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4576,34.425921,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4577,34.426818,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4578,34.426823,199.232.174.2,192.168.1.93,TCP,290,276,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4579,34.426927,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4580,34.426944,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4581,34.427106,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4582,34.427309,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4583,34.427311,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4584,34.427569,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4585,34.427737,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4586,34.427922,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4587,34.42814,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4588,34.428143,199.232.174.2,192.168.1.93,TCP,258,244,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4589,34.428191,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4590,34.428191,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4591,34.428953,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4592,34.429341,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4593,34.429344,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4594,34.429791,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4595,34.429795,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4596,34.429924,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4597,34.429928,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4598,34.429929,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4599,34.430766,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4600,34.43077,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4601,34.430821,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4602,34.431214,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4603,34.431217,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4604,34.431218,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4605,34.431219,199.232.174.2,192.168.1.93,TCP,386,372,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4606,34.431256,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4607,34.43265,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4608,34.432653,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4609,34.432654,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4610,34.433165,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4611,34.433169,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4612,34.43317,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4613,34.433241,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4614,34.4334,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4615,34.433402,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4616,34.433436,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4617,34.434491,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4618,34.434495,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4619,34.434497,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4620,34.434499,199.232.174.2,192.168.1.93,TCP,386,372,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4621,34.434566,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4622,34.43499,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4623,34.434992,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4624,34.434993,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4625,34.435076,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4626,34.435078,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4627,34.435973,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4628,34.435978,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4629,34.435979,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4630,34.436074,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4631,34.43649,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4632,34.436493,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4633,34.436494,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4634,34.436495,199.232.174.2,192.168.1.93,TCP,434,420,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4635,34.436582,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4636,34.437054,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4637,34.438342,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4638,34.438363,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4639,34.438368,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4640,34.438612,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4641,34.438623,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4642,34.438625,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4643,34.43868,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4644,34.438682,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4645,34.438872,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4646,34.438883,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4647,34.438916,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4648,34.439604,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4649,34.439627,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4650,34.439632,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4651,34.439637,199.232.174.2,192.168.1.93,TCP,338,324,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4653,34.439762,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4654,34.439779,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4655,34.439866,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4656,34.440631,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4657,34.440639,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4658,34.440642,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4659,34.441447,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4660,34.441605,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4661,34.441611,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4662,34.441697,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4663,34.44217,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4664,34.44218,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4665,34.442183,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4666,34.442185,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4667,34.442188,199.232.174.2,192.168.1.93,TCP,386,372,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4668,34.442281,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4669,34.443035,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4670,34.443044,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4671,34.443046,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4672,34.443424,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4673,34.443429,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4674,34.443433,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4675,34.444319,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4676,34.444338,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4677,34.444521,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4678,34.444526,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4679,34.444584,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4680,34.444728,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4681,34.444733,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4682,34.445412,199.232.174.2,192.168.1.93,TCP,386,372,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4686,34.445421,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4687,34.445555,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4688,34.445783,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4689,34.445788,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4690,34.445916,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4691,34.445921,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4692,34.446444,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4693,34.446453,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4694,34.447107,199.232.174.2,192.168.1.93,TCP,578,564,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4695,34.44711,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4696,34.447112,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4697,34.447201,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4698,34.447584,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4699,34.447592,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4700,34.447594,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4701,34.449296,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4702,34.449306,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4703,34.449687,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4704,34.449694,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4705,34.449697,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4706,34.449771,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4707,34.449774,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4708,34.449852,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4709,34.449856,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4710,34.449884,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4711,34.4505,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4712,34.450504,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4713,34.450505,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4714,34.450506,199.232.174.2,192.168.1.93,TCP,194,180,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4715,34.450553,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4716,34.450554,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4717,34.450983,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4718,34.450988,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4719,34.450989,199.232.174.2,192.168.1.93,TLSv1.2,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4720,34.451433,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4721,34.451436,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4722,34.452759,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4723,34.452763,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4724,34.453206,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4725,34.453209,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4726,34.45321,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4727,34.453286,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4728,34.453472,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4729,34.453476,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4730,34.453477,199.232.174.2,192.168.1.93,TCP,418,404,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4731,34.453509,192.168.1.93,199.232.174.2,TCP,66,52,49486,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
4732,34.454127,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
4733,34.454131,199.232.174.2,192.168.1.93,TCP,1490,1476,443,49486,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
