"No.","Time","Source","Destination","Protocol","Length","Total Length","Source Port","Destination Port","DestinationMacAddress","SourceMacAddress"
"3481","80.812161","192.168.1.93","192.168.1.79","TCP","54","40","80","63389","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3482","80.812161","192.168.1.93","192.168.1.79","TCP","54","40","80","63234","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3483","80.812161","192.168.1.93","192.168.1.79","TCP","54","40","80","63181","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3484","80.812162","192.168.1.93","192.168.1.79","TCP","54","40","80","63300","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3485","80.812162","192.168.1.93","192.168.1.79","TCP","54","40","80","63350","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3486","80.812162","192.168.1.93","192.168.1.79","TCP","54","40","80","63288","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3487","80.812163","192.168.1.93","192.168.1.79","TCP","54","40","80","63437","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3488","80.812163","192.168.1.93","192.168.1.79","TCP","54","40","80","63472","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3489","80.812201","192.168.1.93","192.168.1.79","TCP","54","40","80","63362","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3490","80.812201","192.168.1.93","192.168.1.79","TCP","54","40","80","63367","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3491","80.812202","192.168.1.93","192.168.1.79","TCP","54","40","80","63477","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3492","80.812202","192.168.1.93","192.168.1.79","TCP","54","40","80","63368","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3493","80.812202","192.168.1.93","192.168.1.79","TCP","54","40","80","63482","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3494","80.812203","192.168.1.93","192.168.1.79","TCP","54","40","80","63285","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3495","80.812203","192.168.1.93","192.168.1.79","TCP","54","40","80","63373","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3496","80.812203","192.168.1.93","192.168.1.79","TCP","54","40","80","63456","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3497","80.812204","192.168.1.93","192.168.1.79","TCP","54","40","80","63290","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3498","80.812204","192.168.1.93","192.168.1.79","TCP","54","40","80","63353","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3499","80.812205","192.168.1.93","192.168.1.79","TCP","54","40","80","63461","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3500","80.812205","192.168.1.93","192.168.1.79","TCP","54","40","80","63295","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3501","80.812237","192.168.1.93","192.168.1.79","TCP","54","40","80","63356","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3502","80.812238","192.168.1.93","192.168.1.79","TCP","54","40","80","63466","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3503","80.812238","192.168.1.93","192.168.1.79","TCP","54","40","80","63410","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3504","80.812238","192.168.1.93","192.168.1.79","TCP","54","40","80","63314","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3505","80.812239","192.168.1.93","192.168.1.79","TCP","54","40","80","63471","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3506","80.812239","192.168.1.93","192.168.1.79","TCP","54","40","80","63415","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3507","80.812239","192.168.1.93","192.168.1.79","TCP","54","40","80","63319","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3508","80.812240","192.168.1.93","192.168.1.79","TCP","54","40","80","63416","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3509","80.812240","192.168.1.93","192.168.1.79","TCP","54","40","80","63242","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3510","80.812240","192.168.1.93","192.168.1.79","TCP","54","40","80","63320","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3511","80.812241","192.168.1.93","192.168.1.79","TCP","54","40","80","63421","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3512","80.812270","192.168.1.93","192.168.1.79","TCP","54","40","80","63325","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3513","80.812271","192.168.1.93","192.168.1.79","TCP","54","40","80","63440","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3514","80.812271","192.168.1.93","192.168.1.79","TCP","54","40","80","63247","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3515","80.812271","192.168.1.93","192.168.1.79","TCP","54","40","80","63445","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3516","80.812272","192.168.1.93","192.168.1.79","TCP","54","40","80","63379","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3517","80.812286","192.168.1.93","192.168.1.79","TCP","54","40","80","63330","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3518","80.812287","192.168.1.93","192.168.1.79","TCP","54","40","80","63307","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3519","80.812287","192.168.1.93","192.168.1.79","TCP","54","40","80","63382","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3520","80.812287","192.168.1.93","192.168.1.79","TCP","54","40","80","63450","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3521","80.812299","192.168.1.93","192.168.1.79","TCP","54","40","80","63335","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3522","80.812300","192.168.1.93","192.168.1.79","TCP","54","40","80","63360","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3523","80.812300","192.168.1.93","192.168.1.79","TCP","54","40","80","63455","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3524","80.812301","192.168.1.93","192.168.1.79","TCP","54","40","80","63385","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3525","80.812313","192.168.1.93","192.168.1.79","TCP","54","40","80","63336","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3526","80.812313","192.168.1.93","192.168.1.79","TCP","54","40","80","63365","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3527","80.812313","192.168.1.93","192.168.1.79","TCP","54","40","80","63388","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3528","80.812314","192.168.1.93","192.168.1.79","TCP","54","40","80","63239","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3529","80.812326","192.168.1.93","192.168.1.79","TCP","54","40","80","63341","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3530","80.812327","192.168.1.93","192.168.1.79","TCP","54","40","80","63370","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3531","80.812327","192.168.1.93","192.168.1.79","TCP","54","40","80","63473","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3532","80.812327","192.168.1.93","192.168.1.79","TCP","54","40","80","63395","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3533","80.812341","192.168.1.93","192.168.1.79","TCP","54","40","80","63240","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3534","80.812341","192.168.1.93","192.168.1.79","TCP","54","40","80","63375","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3535","80.812341","192.168.1.93","192.168.1.79","TCP","54","40","80","63476","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3536","80.812342","192.168.1.93","192.168.1.79","TCP","54","40","80","63398","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3537","80.812355","192.168.1.93","192.168.1.79","TCP","54","40","80","63458","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3538","80.812355","192.168.1.93","192.168.1.79","TCP","54","40","80","63245","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3539","80.812356","192.168.1.93","192.168.1.79","TCP","54","40","80","63401","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3540","80.812356","192.168.1.93","192.168.1.79","TCP","54","40","80","63351","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3541","80.812368","192.168.1.93","192.168.1.79","TCP","54","40","80","63486","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3542","80.812368","192.168.1.93","192.168.1.79","TCP","54","40","80","63328","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3543","80.812369","192.168.1.93","192.168.1.79","TCP","54","40","80","63463","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3544","80.812380","192.168.1.93","192.168.1.79","TCP","54","40","80","63404","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3545","80.812380","192.168.1.93","192.168.1.79","TCP","54","40","80","63333","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3546","80.812381","192.168.1.93","192.168.1.79","TCP","54","40","80","63464","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3547","80.812381","192.168.1.93","192.168.1.79","TCP","54","40","80","63425","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3548","80.812394","192.168.1.93","192.168.1.79","TCP","54","40","80","63338","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3549","80.812394","192.168.1.93","192.168.1.79","TCP","54","40","80","63352","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3550","80.812394","192.168.1.93","192.168.1.79","TCP","54","40","80","63469","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3551","80.813561","192.168.1.79","192.168.1.93","TCP","66","52","63428","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3552","80.813566","192.168.1.79","192.168.1.93","TCP","66","52","63343","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3553","80.813568","192.168.1.79","192.168.1.93","TCP","66","52","63357","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3554","80.813568","192.168.1.79","192.168.1.93","TCP","66","52","63459","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3555","80.813569","192.168.1.79","192.168.1.93","TCP","66","52","63435","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3556","80.813573","192.168.1.79","192.168.1.93","TCP","66","52","63411","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3557","80.813574","192.168.1.79","192.168.1.93","TCP","66","52","63462","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3558","80.813575","192.168.1.79","192.168.1.93","TCP","66","52","63393","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3559","80.813576","192.168.1.79","192.168.1.93","TCP","66","52","63438","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3560","80.813576","192.168.1.79","192.168.1.93","TCP","66","52","63414","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3561","80.813577","192.168.1.79","192.168.1.93","TCP","66","52","63465","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3562","80.813578","192.168.1.79","192.168.1.93","TCP","66","52","63396","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3563","80.813579","192.168.1.79","192.168.1.93","TCP","66","52","63417","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3564","80.813580","192.168.1.79","192.168.1.93","TCP","66","52","63409","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3565","80.813581","192.168.1.79","192.168.1.93","TCP","66","52","63468","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3566","80.813582","192.168.1.79","192.168.1.93","TCP","66","52","63403","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3567","80.813582","192.168.1.79","192.168.1.93","TCP","66","52","63420","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3568","80.813583","192.168.1.79","192.168.1.93","TCP","66","52","63412","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3569","80.813584","192.168.1.79","192.168.1.93","TCP","66","52","63441","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3570","80.813585","192.168.1.79","192.168.1.93","TCP","66","52","63406","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3571","80.813586","192.168.1.79","192.168.1.93","TCP","66","52","63444","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3572","80.813587","192.168.1.79","192.168.1.93","TCP","66","52","63419","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3573","80.813588","192.168.1.79","192.168.1.93","TCP","66","52","63283","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3574","80.813589","192.168.1.79","192.168.1.93","TCP","66","52","63427","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3575","80.813589","192.168.1.79","192.168.1.93","TCP","66","52","63451","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3576","80.813590","192.168.1.79","192.168.1.93","TCP","66","52","63422","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3577","80.813591","192.168.1.79","192.168.1.93","TCP","66","52","63286","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3578","80.813592","192.168.1.79","192.168.1.93","TCP","66","52","63443","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3579","80.813593","192.168.1.79","192.168.1.93","TCP","66","52","63454","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3580","80.813595","192.168.1.79","192.168.1.93","TCP","66","52","63430","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3581","80.813596","192.168.1.79","192.168.1.93","TCP","66","52","63293","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3582","80.813596","192.168.1.79","192.168.1.93","TCP","66","52","63446","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3583","80.813597","192.168.1.79","192.168.1.93","TCP","66","52","63289","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3584","80.813598","192.168.1.79","192.168.1.93","TCP","66","52","63433","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3585","80.813600","192.168.1.79","192.168.1.93","TCP","66","52","63317","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3586","80.813601","192.168.1.79","192.168.1.93","TCP","66","52","63449","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3587","80.813602","192.168.1.79","192.168.1.93","TCP","66","52","63292","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3588","80.813604","192.168.1.79","192.168.1.93","TCP","66","52","63452","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3589","80.813606","192.168.1.79","192.168.1.93","TCP","66","52","63322","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3590","80.813607","192.168.1.79","192.168.1.93","TCP","66","52","63436","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3591","80.813609","192.168.1.79","192.168.1.93","TCP","66","52","63313","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3592","80.813610","192.168.1.79","192.168.1.93","TCP","66","52","63327","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3593","80.813612","192.168.1.79","192.168.1.93","TCP","66","52","63377","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3594","80.813613","192.168.1.79","192.168.1.93","TCP","66","52","63380","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3595","80.813615","192.168.1.79","192.168.1.93","TCP","66","52","63387","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3596","80.813616","192.168.1.79","192.168.1.93","TCP","66","52","63390","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3597","80.813617","192.168.1.79","192.168.1.93","TCP","66","52","63475","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3598","80.813618","192.168.1.79","192.168.1.93","TCP","66","52","63478","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3599","80.813619","192.168.1.79","192.168.1.93","TCP","66","52","63484","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3600","80.813620","192.168.1.79","192.168.1.93","TCP","66","52","63316","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3601","80.813713","192.168.1.79","192.168.1.93","TCP","66","52","63323","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3602","80.813714","192.168.1.79","192.168.1.93","TCP","66","52","63326","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3603","80.813715","192.168.1.79","192.168.1.93","TCP","66","52","63376","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3604","80.813717","192.168.1.79","192.168.1.93","TCP","66","52","63381","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3605","80.813718","192.168.1.79","192.168.1.93","TCP","66","52","63386","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3606","80.813719","192.168.1.79","192.168.1.93","TCP","66","52","63391","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3607","80.813720","192.168.1.79","192.168.1.93","TCP","66","52","63474","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3608","80.813721","192.168.1.79","192.168.1.93","TCP","66","52","63479","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3609","80.813722","192.168.1.79","192.168.1.93","TCP","66","52","63480","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3610","80.813723","192.168.1.79","192.168.1.93","TCP","66","52","63485","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"3611","80.813743","192.168.1.93","192.168.1.79","TCP","54","40","80","63428","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3612","80.813743","192.168.1.93","192.168.1.79","TCP","54","40","80","63343","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3613","80.813743","192.168.1.93","192.168.1.79","TCP","54","40","80","63357","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3614","80.813744","192.168.1.93","192.168.1.79","TCP","54","40","80","63459","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3615","80.813744","192.168.1.93","192.168.1.79","TCP","54","40","80","63435","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3616","80.813744","192.168.1.93","192.168.1.79","TCP","54","40","80","63411","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3617","80.813745","192.168.1.93","192.168.1.79","TCP","54","40","80","63462","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3618","80.813745","192.168.1.93","192.168.1.79","TCP","54","40","80","63393","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3619","80.813746","192.168.1.93","192.168.1.79","TCP","54","40","80","63438","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3620","80.813746","192.168.1.93","192.168.1.79","TCP","54","40","80","63414","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3621","80.813746","192.168.1.93","192.168.1.79","TCP","54","40","80","63465","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3622","80.813747","192.168.1.93","192.168.1.79","TCP","54","40","80","63396","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3623","80.813747","192.168.1.93","192.168.1.79","TCP","54","40","80","63417","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3624","80.813747","192.168.1.93","192.168.1.79","TCP","54","40","80","63409","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3625","80.813748","192.168.1.93","192.168.1.79","TCP","54","40","80","63468","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3626","80.813748","192.168.1.93","192.168.1.79","TCP","54","40","80","63403","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3627","80.813748","192.168.1.93","192.168.1.79","TCP","54","40","80","63420","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3628","80.813749","192.168.1.93","192.168.1.79","TCP","54","40","80","63412","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3629","80.813749","192.168.1.93","192.168.1.79","TCP","54","40","80","63441","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3630","80.813750","192.168.1.93","192.168.1.79","TCP","54","40","80","63406","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3631","80.813750","192.168.1.93","192.168.1.79","TCP","54","40","80","63444","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3632","80.813750","192.168.1.93","192.168.1.79","TCP","54","40","80","63419","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3633","80.813751","192.168.1.93","192.168.1.79","TCP","54","40","80","63283","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3634","80.813751","192.168.1.93","192.168.1.79","TCP","54","40","80","63427","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3635","80.813751","192.168.1.93","192.168.1.79","TCP","54","40","80","63451","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3636","80.813752","192.168.1.93","192.168.1.79","TCP","54","40","80","63422","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3637","80.813822","192.168.1.93","192.168.1.79","TCP","54","40","80","63286","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3638","80.813822","192.168.1.93","192.168.1.79","TCP","54","40","80","63443","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3639","80.813822","192.168.1.93","192.168.1.79","TCP","54","40","80","63454","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3640","80.813823","192.168.1.93","192.168.1.79","TCP","54","40","80","63430","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3641","80.813823","192.168.1.93","192.168.1.79","TCP","54","40","80","63293","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3642","80.813823","192.168.1.93","192.168.1.79","TCP","54","40","80","63446","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3643","80.813824","192.168.1.93","192.168.1.79","TCP","54","40","80","63289","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3644","80.813824","192.168.1.93","192.168.1.79","TCP","54","40","80","63433","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3645","80.813824","192.168.1.93","192.168.1.79","TCP","54","40","80","63317","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3646","80.813825","192.168.1.93","192.168.1.79","TCP","54","40","80","63449","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3647","80.813825","192.168.1.93","192.168.1.79","TCP","54","40","80","63292","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3648","80.813826","192.168.1.93","192.168.1.79","TCP","54","40","80","63452","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3649","80.813826","192.168.1.93","192.168.1.79","TCP","54","40","80","63322","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3650","80.813826","192.168.1.93","192.168.1.79","TCP","54","40","80","63436","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3651","80.813827","192.168.1.93","192.168.1.79","TCP","54","40","80","63313","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3652","80.813827","192.168.1.93","192.168.1.79","TCP","54","40","80","63327","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3653","80.813827","192.168.1.93","192.168.1.79","TCP","54","40","80","63377","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3654","80.813828","192.168.1.93","192.168.1.79","TCP","54","40","80","63380","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3655","80.813828","192.168.1.93","192.168.1.79","TCP","54","40","80","63387","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3656","80.813876","192.168.1.93","192.168.1.79","TCP","54","40","80","63390","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3657","80.813876","192.168.1.93","192.168.1.79","TCP","54","40","80","63475","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3658","80.813877","192.168.1.93","192.168.1.79","TCP","54","40","80","63478","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3659","80.813877","192.168.1.93","192.168.1.79","TCP","54","40","80","63484","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3660","80.813877","192.168.1.93","192.168.1.79","TCP","54","40","80","63316","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3661","80.813878","192.168.1.93","192.168.1.79","TCP","54","40","80","63323","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3662","80.813878","192.168.1.93","192.168.1.79","TCP","54","40","80","63326","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3663","80.813878","192.168.1.93","192.168.1.79","TCP","54","40","80","63376","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3664","80.813879","192.168.1.93","192.168.1.79","TCP","54","40","80","63381","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3665","80.813879","192.168.1.93","192.168.1.79","TCP","54","40","80","63386","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3666","80.813879","192.168.1.93","192.168.1.79","TCP","54","40","80","63391","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3667","80.813880","192.168.1.93","192.168.1.79","TCP","54","40","80","63474","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3668","80.813880","192.168.1.93","192.168.1.79","TCP","54","40","80","63479","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3669","80.813880","192.168.1.93","192.168.1.79","TCP","54","40","80","63480","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"3670","80.813880","192.168.1.93","192.168.1.79","TCP","54","40","80","63485","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
