Number,Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,,PacketClassification
2735,82.340728,192.168.1.93,192.168.1.79,TCP,54,40,80,61330,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2736,82.340728,192.168.1.93,192.168.1.79,TCP,54,40,80,61281,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2737,82.340729,192.168.1.93,192.168.1.79,TCP,54,40,80,61319,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2738,82.340729,192.168.1.93,192.168.1.79,TCP,54,40,80,61329,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2739,82.340729,192.168.1.93,192.168.1.79,TCP,54,40,80,61302,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2740,82.340729,192.168.1.93,192.168.1.79,TCP,54,40,80,61320,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2741,82.340729,192.168.1.93,192.168.1.79,TCP,54,40,80,61335,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2742,82.34073,192.168.1.93,192.168.1.79,TCP,54,40,80,61284,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2743,82.34073,192.168.1.93,192.168.1.79,TCP,54,40,80,61287,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2744,82.341841,192.168.1.79,192.168.1.93,TCP,66,52,61332,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2745,82.341846,192.168.1.79,192.168.1.93,TCP,66,52,61306,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2746,82.341848,192.168.1.79,192.168.1.93,TCP,66,52,61305,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2747,82.341849,192.168.1.79,192.168.1.93,TCP,66,52,61325,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2748,82.34185,192.168.1.79,192.168.1.93,TCP,66,52,61288,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2749,82.341852,192.168.1.79,192.168.1.93,TCP,66,52,61336,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2750,82.341853,192.168.1.79,192.168.1.93,TCP,66,52,61311,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2751,82.341854,192.168.1.79,192.168.1.93,TCP,66,52,61291,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2752,82.341855,192.168.1.79,192.168.1.93,TCP,66,52,61289,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2753,82.341858,192.168.1.79,192.168.1.93,TCP,66,52,61339,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2754,82.341859,192.168.1.79,192.168.1.93,TCP,66,52,61308,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2755,82.341861,192.168.1.79,192.168.1.93,TCP,66,52,61361,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2756,82.341862,192.168.1.79,192.168.1.93,TCP,66,52,61293,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2757,82.341863,192.168.1.79,192.168.1.93,TCP,66,52,61341,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2758,82.341864,192.168.1.79,192.168.1.93,TCP,66,52,61294,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2759,82.341865,192.168.1.79,192.168.1.93,TCP,66,52,61292,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2760,82.341877,192.168.1.79,192.168.1.93,TCP,66,52,61342,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2761,82.341878,192.168.1.79,192.168.1.93,TCP,66,52,61364,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2762,82.341879,192.168.1.79,192.168.1.93,TCP,66,52,61371,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2763,82.34188,192.168.1.79,192.168.1.93,TCP,66,52,61374,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2764,82.341882,192.168.1.79,192.168.1.93,TCP,66,52,61346,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2765,82.341882,192.168.1.79,192.168.1.93,TCP,66,52,61351,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2766,82.341883,192.168.1.79,192.168.1.93,TCP,66,52,61352,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2767,82.341884,192.168.1.79,192.168.1.93,TCP,66,52,61344,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2768,82.341886,192.168.1.79,192.168.1.93,TCP,66,52,61357,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2769,82.341887,192.168.1.79,192.168.1.93,TCP,66,52,61376,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2770,82.341888,192.168.1.79,192.168.1.93,TCP,66,52,61349,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2771,82.341889,192.168.1.79,192.168.1.93,TCP,66,52,61340,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2772,82.34189,192.168.1.79,192.168.1.93,TCP,66,52,61381,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2773,82.341891,192.168.1.79,192.168.1.93,TCP,66,52,61386,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2774,82.341892,192.168.1.79,192.168.1.93,TCP,66,52,61354,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2775,82.341904,192.168.1.93,192.168.1.79,TCP,54,40,80,61332,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2776,82.341905,192.168.1.93,192.168.1.79,TCP,54,40,80,61306,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2777,82.341905,192.168.1.93,192.168.1.79,TCP,54,40,80,61305,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2778,82.341905,192.168.1.93,192.168.1.79,TCP,54,40,80,61325,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2779,82.341955,192.168.1.93,192.168.1.79,TCP,54,40,80,61288,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2780,82.341956,192.168.1.93,192.168.1.79,TCP,54,40,80,61336,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2781,82.341956,192.168.1.93,192.168.1.79,TCP,54,40,80,61311,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2782,82.341956,192.168.1.93,192.168.1.79,TCP,54,40,80,61291,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2783,82.341957,192.168.1.93,192.168.1.79,TCP,54,40,80,61289,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2784,82.341957,192.168.1.93,192.168.1.79,TCP,54,40,80,61339,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2785,82.341957,192.168.1.93,192.168.1.79,TCP,54,40,80,61308,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2786,82.341957,192.168.1.93,192.168.1.79,TCP,54,40,80,61361,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2787,82.341958,192.168.1.93,192.168.1.79,TCP,54,40,80,61293,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2788,82.341958,192.168.1.93,192.168.1.79,TCP,54,40,80,61341,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2789,82.341958,192.168.1.93,192.168.1.79,TCP,54,40,80,61294,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2790,82.341959,192.168.1.93,192.168.1.79,TCP,54,40,80,61292,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2791,82.341959,192.168.1.93,192.168.1.79,TCP,54,40,80,61342,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2792,82.341959,192.168.1.93,192.168.1.79,TCP,54,40,80,61364,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2793,82.341997,192.168.1.93,192.168.1.79,TCP,54,40,80,61371,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2794,82.341997,192.168.1.93,192.168.1.79,TCP,54,40,80,61374,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2795,82.341998,192.168.1.93,192.168.1.79,TCP,54,40,80,61346,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2796,82.341998,192.168.1.93,192.168.1.79,TCP,54,40,80,61351,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2797,82.341998,192.168.1.93,192.168.1.79,TCP,54,40,80,61352,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2798,82.341999,192.168.1.93,192.168.1.79,TCP,54,40,80,61344,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2799,82.341999,192.168.1.93,192.168.1.79,TCP,54,40,80,61357,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2800,82.341999,192.168.1.93,192.168.1.79,TCP,54,40,80,61376,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2801,82.341999,192.168.1.93,192.168.1.79,TCP,54,40,80,61349,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2802,82.342,192.168.1.93,192.168.1.79,TCP,54,40,80,61340,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2803,82.342,192.168.1.93,192.168.1.79,TCP,54,40,80,61381,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2804,82.342,192.168.1.93,192.168.1.79,TCP,54,40,80,61386,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2805,82.342001,192.168.1.93,192.168.1.79,TCP,54,40,80,61354,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2806,82.344499,192.168.1.79,192.168.1.93,TCP,66,52,61318,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2807,82.344502,192.168.1.79,192.168.1.93,TCP,66,52,61324,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2808,82.344504,192.168.1.79,192.168.1.93,TCP,66,52,61359,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2809,82.344504,192.168.1.79,192.168.1.93,TCP,66,52,61378,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2810,82.344505,192.168.1.79,192.168.1.93,TCP,66,52,61323,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2811,82.344508,192.168.1.79,192.168.1.93,TCP,66,52,61327,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2812,82.34451,192.168.1.79,192.168.1.93,TCP,66,52,61326,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2813,82.344511,192.168.1.79,192.168.1.93,TCP,66,52,61285,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2814,82.344511,192.168.1.79,192.168.1.93,TCP,66,52,61290,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2815,82.344513,192.168.1.79,192.168.1.93,TCP,66,52,61295,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2816,82.344514,192.168.1.79,192.168.1.93,TCP,66,52,61304,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2817,82.344515,192.168.1.79,192.168.1.93,TCP,66,52,61345,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2818,82.344515,192.168.1.79,192.168.1.93,TCP,66,52,61309,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2819,82.344516,192.168.1.79,192.168.1.93,TCP,66,52,61363,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2820,82.344516,192.168.1.79,192.168.1.93,TCP,66,52,61307,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2821,82.344517,192.168.1.79,192.168.1.93,TCP,66,52,61348,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2822,82.344518,192.168.1.79,192.168.1.93,TCP,66,52,61366,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2823,82.344518,192.168.1.79,192.168.1.93,TCP,66,52,61310,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2824,82.344519,192.168.1.79,192.168.1.93,TCP,66,52,61369,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2825,82.34452,192.168.1.79,192.168.1.93,TCP,66,52,61355,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2826,82.34452,192.168.1.79,192.168.1.93,TCP,66,52,61360,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2827,82.344521,192.168.1.79,192.168.1.93,TCP,66,52,61333,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2828,82.344522,192.168.1.79,192.168.1.93,TCP,66,52,61372,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2829,82.344523,192.168.1.79,192.168.1.93,TCP,66,52,61358,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2830,82.344523,192.168.1.79,192.168.1.93,TCP,66,52,61365,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2831,82.344524,192.168.1.79,192.168.1.93,TCP,66,52,61338,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2832,82.344525,192.168.1.79,192.168.1.93,TCP,66,52,61379,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2833,82.344525,192.168.1.79,192.168.1.93,TCP,66,52,61370,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2834,82.344526,192.168.1.79,192.168.1.93,TCP,66,52,61347,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2835,82.344527,192.168.1.79,192.168.1.93,TCP,66,52,61375,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2836,82.344528,192.168.1.79,192.168.1.93,TCP,66,52,61343,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2837,82.344529,192.168.1.79,192.168.1.93,TCP,66,52,61362,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2838,82.344529,192.168.1.79,192.168.1.93,TCP,66,52,61350,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2839,82.34453,192.168.1.79,192.168.1.93,TCP,66,52,61367,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2840,82.344531,192.168.1.79,192.168.1.93,TCP,66,52,61353,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2841,82.344532,192.168.1.79,192.168.1.93,TCP,66,52,61368,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2842,82.344532,192.168.1.79,192.168.1.93,TCP,66,52,61356,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2843,82.344533,192.168.1.79,192.168.1.93,TCP,66,52,61373,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2844,82.344534,192.168.1.79,192.168.1.93,TCP,66,52,61377,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2845,82.344534,192.168.1.79,192.168.1.93,TCP,66,52,61380,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2846,82.344535,192.168.1.79,192.168.1.93,TCP,66,52,61387,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2847,82.344588,192.168.1.93,192.168.1.79,TCP,54,40,80,61318,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2848,82.344588,192.168.1.93,192.168.1.79,TCP,54,40,80,61324,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2849,82.344588,192.168.1.93,192.168.1.79,TCP,54,40,80,61359,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2850,82.344588,192.168.1.93,192.168.1.79,TCP,54,40,80,61378,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2851,82.344588,192.168.1.93,192.168.1.79,TCP,54,40,80,61323,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2852,82.344589,192.168.1.93,192.168.1.79,TCP,54,40,80,61327,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2853,82.344589,192.168.1.93,192.168.1.79,TCP,54,40,80,61326,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2854,82.344589,192.168.1.93,192.168.1.79,TCP,54,40,80,61285,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2855,82.344589,192.168.1.93,192.168.1.79,TCP,54,40,80,61290,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2856,82.34459,192.168.1.93,192.168.1.79,TCP,54,40,80,61295,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2857,82.34459,192.168.1.93,192.168.1.79,TCP,54,40,80,61304,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2858,82.34459,192.168.1.93,192.168.1.79,TCP,54,40,80,61345,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2859,82.34459,192.168.1.93,192.168.1.79,TCP,54,40,80,61309,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2860,82.34459,192.168.1.93,192.168.1.79,TCP,54,40,80,61363,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2861,82.344591,192.168.1.93,192.168.1.79,TCP,54,40,80,61307,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2862,82.344591,192.168.1.93,192.168.1.79,TCP,54,40,80,61348,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2863,82.344591,192.168.1.93,192.168.1.79,TCP,54,40,80,61366,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2864,82.344591,192.168.1.93,192.168.1.79,TCP,54,40,80,61310,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2865,82.344591,192.168.1.93,192.168.1.79,TCP,54,40,80,61369,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2866,82.344657,192.168.1.93,192.168.1.79,TCP,54,40,80,61355,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2867,82.344657,192.168.1.93,192.168.1.79,TCP,54,40,80,61360,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2868,82.344657,192.168.1.93,192.168.1.79,TCP,54,40,80,61333,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2869,82.344658,192.168.1.93,192.168.1.79,TCP,54,40,80,61372,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2870,82.344658,192.168.1.93,192.168.1.79,TCP,54,40,80,61358,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2871,82.344658,192.168.1.93,192.168.1.79,TCP,54,40,80,61365,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2872,82.344658,192.168.1.93,192.168.1.79,TCP,54,40,80,61338,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2873,82.344658,192.168.1.93,192.168.1.79,TCP,54,40,80,61379,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2874,82.344658,192.168.1.93,192.168.1.79,TCP,54,40,80,61370,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2875,82.344659,192.168.1.93,192.168.1.79,TCP,54,40,80,61347,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2876,82.344659,192.168.1.93,192.168.1.79,TCP,54,40,80,61375,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2877,82.344659,192.168.1.93,192.168.1.79,TCP,54,40,80,61343,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2878,82.344659,192.168.1.93,192.168.1.79,TCP,54,40,80,61362,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2879,82.344659,192.168.1.93,192.168.1.79,TCP,54,40,80,61350,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2880,82.34466,192.168.1.93,192.168.1.79,TCP,54,40,80,61367,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2881,82.34466,192.168.1.93,192.168.1.79,TCP,54,40,80,61353,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2882,82.34466,192.168.1.93,192.168.1.79,TCP,54,40,80,61368,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2883,82.34466,192.168.1.93,192.168.1.79,TCP,54,40,80,61356,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2884,82.34466,192.168.1.93,192.168.1.79,TCP,54,40,80,61373,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2885,82.344661,192.168.1.93,192.168.1.79,TCP,54,40,80,61377,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2886,82.344661,192.168.1.93,192.168.1.79,TCP,54,40,80,61380,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2887,82.344661,192.168.1.93,192.168.1.79,TCP,54,40,80,61387,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2888,82.355681,192.168.1.79,192.168.1.93,TCP,66,52,61395,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2889,82.355684,192.168.1.79,192.168.1.93,TCP,66,52,61410,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2890,82.355685,192.168.1.79,192.168.1.93,TCP,66,52,61409,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2891,82.355686,192.168.1.79,192.168.1.93,TCP,66,52,61392,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2892,82.355687,192.168.1.79,192.168.1.93,TCP,66,52,61411,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2893,82.355739,192.168.1.93,192.168.1.79,TCP,54,40,80,61395,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2894,82.35574,192.168.1.93,192.168.1.79,TCP,54,40,80,61410,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2895,82.35574,192.168.1.93,192.168.1.79,TCP,54,40,80,61409,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2896,82.35574,192.168.1.93,192.168.1.79,TCP,54,40,80,61392,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2897,82.355785,192.168.1.93,192.168.1.79,TCP,54,40,80,61411,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2898,82.356044,192.168.1.79,192.168.1.93,TCP,66,52,61393,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2899,82.356046,192.168.1.79,192.168.1.93,TCP,66,52,61394,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2900,82.356047,192.168.1.79,192.168.1.93,TCP,66,52,61425,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2901,82.356048,192.168.1.79,192.168.1.93,TCP,66,52,61408,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2902,82.356048,192.168.1.79,192.168.1.93,TCP,66,52,61398,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2903,82.356051,192.168.1.79,192.168.1.93,TCP,66,52,61415,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2904,82.356051,192.168.1.79,192.168.1.93,TCP,66,52,61426,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2905,82.356052,192.168.1.79,192.168.1.93,TCP,66,52,61412,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2906,82.356053,192.168.1.79,192.168.1.93,TCP,66,52,61390,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2907,82.356053,192.168.1.79,192.168.1.93,TCP,66,52,61397,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2908,82.356055,192.168.1.79,192.168.1.93,TCP,66,52,61414,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2909,82.356055,192.168.1.79,192.168.1.93,TCP,66,52,61399,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2910,82.356056,192.168.1.79,192.168.1.93,TCP,66,52,61383,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2911,82.356056,192.168.1.79,192.168.1.93,TCP,66,52,61401,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2912,82.356057,192.168.1.79,192.168.1.93,TCP,66,52,61413,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2913,82.356058,192.168.1.79,192.168.1.93,TCP,66,52,61427,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2914,82.356058,192.168.1.79,192.168.1.93,TCP,66,52,61416,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2915,82.356059,192.168.1.79,192.168.1.93,TCP,66,52,61396,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2916,82.356059,192.168.1.79,192.168.1.93,TCP,66,52,61428,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2917,82.35606,192.168.1.79,192.168.1.93,TCP,66,52,61424,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2918,82.356061,192.168.1.79,192.168.1.93,TCP,66,52,61419,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
2919,82.356081,192.168.1.93,192.168.1.79,TCP,54,40,80,61393,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2920,82.356082,192.168.1.93,192.168.1.79,TCP,54,40,80,61394,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2921,82.356082,192.168.1.93,192.168.1.79,TCP,54,40,80,61425,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2922,82.356093,192.168.1.93,192.168.1.79,TCP,54,40,80,61408,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2923,82.356093,192.168.1.93,192.168.1.79,TCP,54,40,80,61398,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
2924,82.356099,192.168.1.93,192.168.1.79,TCP,54,40,80,61415,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
